,CD_PROGRAMA_IES,NM_PROGRAMA_IES,SG_ENTIDADE_ENSINO,NM_ENTIDADE_ENSINO,AN_BASE,ID_ADD_PRODUCAO_INTELECTUAL,ID_PRODUCAO_INTELECTUAL,NM_PRODUCAO,ID_AREA_CONCENTRACAO,NM_AREA_CONCENTRACAO
57415,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2019,25328174,8839483,"SAPPARCHI: AN ARCHITECTURE FOR SMART CITY APPLICATIONS FROM EDGE, FOG AND CLOUD COMPUTING",76264,CIÊNCIA DA COMPUTAÇÃO
57416,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2019,25328176,8830693,SEQUENTIALISING NESTED SYSTEMS,76264,CIÊNCIA DA COMPUTAÇÃO
57417,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2019,25328180,8835158,SOCIAL ASPECTS AND HOW THEY INFLUENCE MSECO DEVELOPERS,76264,CIÊNCIA DA COMPUTAÇÃO
57418,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2019,25328183,8822668,STUDY ON N-DIMENSIONAL R-IMPLICATIONS,76264,CIÊNCIA DA COMPUTAÇÃO
57419,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2019,25328184,8822699,STUDYING TYPICAL HESITANT FUZZY IMPLICATION FUNCTIONS: CONJUGATE AND DUAL CONSTRUCTIONS,76264,CIÊNCIA DA COMPUTAÇÃO
57420,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2019,25328185,8946573,SUPER-RESOLUTION FOR IMAGERY ENHANCEMENT USING VARIATIONAL QUANTUM EIGENSOLVER,76264,CIÊNCIA DA COMPUTAÇÃO
57421,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2019,25328186,8822755,SUPERVISED METHODS APPLIED TO THE CONSTRUCTION OF A VISION SYSTEM FOR THE CLASSIFICATION OF COCOA BEANS IN THE CUT-TEST,76264,CIÊNCIA DA COMPUTAÇÃO
57422,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2019,25328190,8835621,THE CIRCUIT BREAKER PATTERN TARGETED TO FUTURE IOT APPLICATIONS,76264,CIÊNCIA DA COMPUTAÇÃO
57423,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2019,25328191,8837743,"THE CLEARSY SAFETY PLATFORM: 5 YEARS OF RESEARCH, DEVELOPMENT AND DEPLOYMENT",76264,CIÊNCIA DA COMPUTAÇÃO
57424,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2019,25328193,8824816,THE ILLTP LIBRARY FOR INTUITIONISTIC LINEAR LOGIC,76264,CIÊNCIA DA COMPUTAÇÃO
57425,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2019,25328197,8822694,TOWARDS INFERENCE SCHEMES IN APPROXIMATE REASONING USING N -DIMENSIONAL FUZZY LOGIC,76264,CIÊNCIA DA COMPUTAÇÃO
57426,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2019,25328199,8839812,TRACY: A BUSINESS-DRIVEN TECHNICAL DEBT PRIORITIZATION FRAMEWORK,76264,CIÊNCIA DA COMPUTAÇÃO
57427,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2019,25328200,8822032,TRAFFIC-AWARE LIVE MIGRATION IN VIRTUALIZED CPE SCENARIOS,76264,CIÊNCIA DA COMPUTAÇÃO
57428,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2019,25328201,8838014,TSCHAINRAD: A NEW TABU SEARCH-BASED MATHEURISTIC FOR IMRT OPTIMIZATION,76264,CIÊNCIA DA COMPUTAÇÃO
57429,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2019,25328203,8822602,TYPICAL HESITANT FUZZY SETS: EVALUATING STRATEGIES IN GDM APPLYING CONSENSUS MEASURES,76264,CIÊNCIA DA COMPUTAÇÃO
57430,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2019,25328204,8830620,UM MODELO DE HABILIDADES EM AVALIAÇÃO ADAPTATIVA COM QUESTÕES NÃO DICOTÔMICAS UTILIZANDO ESPAÇO DO CONHECIMENTO BASEADAS EM COMPETÊNCIAS,76264,CIÊNCIA DA COMPUTAÇÃO
57431,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2019,25328205,8839376,UM SISTEMA DE GERENCIAMENTO E AUTOMAÇÃO DE CLIMATIZAÇÃO PARA EFICIÊNCIA ENERGÉTICA,76264,CIÊNCIA DA COMPUTAÇÃO
57432,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2019,25328207,8819407,UMA SOLUÇÃO PARA POTENCIALIZAR A ADAPTAÇÃO E GERENCIAMENTO DE FUNCIONALIDADES DE INFRAESTRUTURAS BASEADAS EM SDN,76264,CIÊNCIA DA COMPUTAÇÃO
57433,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2019,25328208,8819454,UMA TAXONOMIA PARA DESCREVER E CARACTERIZAR ESTRATÉGIAS DE MITIGAÇÃO DE ATAQUES DDOS EM AMBIENTES IOT USANDO TECNOLOGIAS SDN,76264,CIÊNCIA DA COMPUTAÇÃO
57434,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2019,25328209,8839272,UNVEILING EXCEPTION HANDLING GUIDELINES ADOPTED BY JAVA DEVELOPERS,76264,CIÊNCIA DA COMPUTAÇÃO
57435,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2019,25328210,8837796,USING THE ISTAR FRAMEWORK FOR PLANNING AND MONITORING SPRINTS IN SCRUM PROJECTS: AN EXPERIENCE REPORT,76264,CIÊNCIA DA COMPUTAÇÃO
57436,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2019,25328211,8835604,VIOT -- A STEP TOWARDS EASING THE INTEROPERABILITY OF IOT-BASED APPLICATIONS,76264,CIÊNCIA DA COMPUTAÇÃO
60957,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657339,8080992,A BEST-FIRST BRANCH-AND-BOUND SEARCH FOR SOLVING THE TRANSDUCTIVE INFERENCE PROBLEM USING SUPPORT VECTOR MACHINES,78277,CIÊNCIA DA COMPUTAÇÃO
60958,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657341,8728279,A FOG-CLOUD APPROACH TO ENHANCE COMMUNICATION IN A DISTANCE LEARNING CLOUD BASED SYSTEM,78277,CIÊNCIA DA COMPUTAÇÃO
60959,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657344,8750775,A MECHANISM FOR AUTOMATIC PREPARATION OF MEDIA OBJECTS IN GINGA-NCL,78277,CIÊNCIA DA COMPUTAÇÃO
60960,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657345,8819359,A MODEL FOR HUMAN ACTIVITY RECOGNITION IN AMBIENT ASSISTED LIVING,78277,CIÊNCIA DA COMPUTAÇÃO
60961,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657347,8831052,A NOVEL IMMUNE DETECTION APPROACH ENHANCED BY ATTACK GRAPH BASED CORRELATION,78277,CIÊNCIA DA COMPUTAÇÃO
60962,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657351,8624053,A 3-STEP CARTESIAN GENETIC PROGRAMMING FOR DESIGNING COMBINATIONAL LOGIC CIRCUITS WITH MULTIPLEXERS,78277,CIÊNCIA DA COMPUTAÇÃO
60963,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657352,8077555,AN ADAPTATION AWARE MODEL TO PREDICT ENGAGEMENTON HTTP ADAPTIVE LIVE STREAMING,78277,CIÊNCIA DA COMPUTAÇÃO
60964,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657353,8369773,AN ANALYSIS OF THE FEES AND PENDING TIME CORRELATION IN ETHEREUM,78277,CIÊNCIA DA COMPUTAÇÃO
60965,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657356,8079693,AN APPROACH TO SUPPORT DATA INTEGRATION IN A SCIENTIFIC SOFTWARE ECOSYSTEM PLATFORM,78277,CIÊNCIA DA COMPUTAÇÃO
60966,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657357,8623092,AN EARLY WARNING MODEL FOR SCHOOL DROPOUT: A CASE STUDY IN E-LEARNING CLASS,78277,CIÊNCIA DA COMPUTAÇÃO
60967,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657360,8365910,AN EXTENSIBLE ACCESS CONTROL ARCHITECTURE FOR SOFTWARE DEFINED NETWORKS BASED ON X.812,78277,CIÊNCIA DA COMPUTAÇÃO
60968,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657361,8387848,AN OPTIMIZATION MODEL FOR TEMPORAL VIDEO LECTURE SEGMENTATION USING WORD2VEC AND ACOUSTIC FEATURES,78277,CIÊNCIA DA COMPUTAÇÃO
60969,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657362,8081102,AN ORDERED SEARCH FOR SUBSET SELECTION IN SUPPORT VECTOR ORTHOGONAL REGRESSION,78277,CIÊNCIA DA COMPUTAÇÃO
60970,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657364,8902407,"ANÁLISE DE DADOS EM REDES SEM FIO DE GRANDE PORTE: PROCESSAMENTO EM FLUXO EM TEMPO REAL, TENDÊNCIAS E DESAFIOS",78277,CIÊNCIA DA COMPUTAÇÃO
60971,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657366,8080828,ANÁLISE DE SENTIMENTO NA EDUCAÇÃO: UM MAPEAMENTO SISTEMÁTICO DA LITERATURA,78277,CIÊNCIA DA COMPUTAÇÃO
60973,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657368,8719959,AUTOMATIC PREPARATION OF MEDIA OBJECTS IN MULTIMEDIA APPLICATIONS,78277,CIÊNCIA DA COMPUTAÇÃO
60974,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657369,8490941,AVALIAÇÃO DO CONSUMO DE ENERGIA DO PROTOCOLO DE ROTEAMENTO RPL COM CENÁRIOS DE PERDAS DE NÓS NA REDE,78277,CIÊNCIA DA COMPUTAÇÃO
60975,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657370,8080031,BLOCKFLOW: TRUST IN SCIENTIFIC PROVENANCE DATA,78277,CIÊNCIA DA COMPUTAÇÃO
60976,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657372,8624031,CARTESIAN GENETIC PROGRAMMING WITH GUIDED AND SINGLE ACTIVE MUTATIONS FOR DESIGNING COMBINATIONAL LOGIC CIRCUITS,78277,CIÊNCIA DA COMPUTAÇÃO
60977,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657377,8617678,COLLABORATION ANALYSIS IN GLOBAL SOFTWARE DEVELOPMENT,78277,CIÊNCIA DA COMPUTAÇÃO
60978,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657380,8632131,COORDENAÇÃO DE COLABORADORES EM DESENVOLVIMENTO DE SOFTWARE CROWDSOURCED,78277,CIÊNCIA DA COMPUTAÇÃO
60979,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657383,9023774,DEEP SEISMIC COMPRESSION,78277,CIÊNCIA DA COMPUTAÇÃO
60980,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657385,8855317,DESIGNING COMBINATIONAL CIRCUITS USING A MULTI-OBJECTIVE CARTESIAN GENETIC PROGRAMMING WITH ADAPTIVE POPULATION SIZE,78277,CIÊNCIA DA COMPUTAÇÃO
60981,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657386,8077552,DIFFERENTIAL EVOLUTION BASED SPATIAL FILTER OPTIMIZATION FOR BRAIN-COMPUTER INTERFACE,78277,CIÊNCIA DA COMPUTAÇÃO
60982,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657388,8077216,DYRP-VLC: UM PROTOCOLO DE ROTEAMENTO DINÂMICO PARA REDES DE COMUNICAÇÃO POR LUZ VISÍVEL,78277,CIÊNCIA DA COMPUTAÇÃO
60983,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657390,8492207,EDUROAMIA: INTELIGÊNCIA ARTIFICIAL APLICADA À PREVISÃO DE EVENTOS DE AUTENTICAÇÃO FEDERADA NO EDUROAM,78277,CIÊNCIA DA COMPUTAÇÃO
60984,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657392,8720007,ENHANCING LIVE EDITING COMMANDS BY MEDIA CONTENT INJECTION,78277,CIÊNCIA DA COMPUTAÇÃO
60986,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657396,8079164,EVOLUÇÃO DO COMPORTAMENTO DO USUÁRIO EM EVENTOS DE LARGA ESCALA NA INTERNET,78277,CIÊNCIA DA COMPUTAÇÃO
60987,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657398,8623136,HOLD UP: MODELO DE DETECÇÃO E CONTROLE DE EMOÇÕES EM AMBIENTES ACADEMICOS,78277,CIÊNCIA DA COMPUTAÇÃO
60988,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657399,8080973,HUMAN ACTION RECOGNITION USING CONVOLUTIONAL NEURAL NETWORKS WITH SYMMETRIC TIME EXTENSION OF VISUAL RHYTHMS,78277,CIÊNCIA DA COMPUTAÇÃO
60989,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657401,8080834,IDENTIFICAÇÃO DO PERFIL EMOCIONAL DO ALUNO ATRAVÉS DE ANÁLISE DE SENTIMENTO: COMBATENDO A EVASÃO ESCOLAR,78277,CIÊNCIA DA COMPUTAÇÃO
60990,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657402,8079476,IEEE P21451-1-7: PROVIDING MORE EFFICIENT NETWORK SERVICES OVER MQTT-SN,78277,CIÊNCIA DA COMPUTAÇÃO
60991,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657404,8750951,IMMERSIVE AUDIO PROPERTIES FOR NCL MEDIA ELEMENTS,78277,CIÊNCIA DA COMPUTAÇÃO
60992,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657405,8080033,INFORMATION DIFFUSION IN SOCIAL NETWORKS,78277,CIÊNCIA DA COMPUTAÇÃO
60993,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657410,8081701,LEARNING STYLE IDENTIFICATION AND USAGE IN ACADEMIA: A SYSTEMATIC MAPPING,78277,CIÊNCIA DA COMPUTAÇÃO
60994,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657411,9023807,LOW BIT RATE 2D SEISMIC IMAGE COMPRESSION WITH DEEP AUTOENCODERS,78277,CIÊNCIA DA COMPUTAÇÃO
60995,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657415,8364896,MGTD: UM MECANISMO DE GERENCIAMENTO DE TRÁFEGO DINÂMICO CIENTE DO CONSUMO DE ENERGIA,78277,CIÊNCIA DA COMPUTAÇÃO
60996,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657416,8719967,MIDDLEWARE ARCHITECTURE TOWARDS HIGHER-LEVEL DESCRIPTIONS OF (GENUINE) INTERNET-OF-THINGS APPLICATIONS,78277,CIÊNCIA DA COMPUTAÇÃO
60997,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657417,8899994,MINICURSOS SIMPÓSIO BRASILEIRO DE REDES DE COMPUTADORES E SISTEMAS DISTRIBUÍDOS,78277,CIÊNCIA DA COMPUTAÇÃO
60998,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657418,8719961,MULSEMEDIA PREPARATION,78277,CIÊNCIA DA COMPUTAÇÃO
60999,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657420,8491274,MULTILAYER PERCEPTRON AND PARTICLE SWARM OPTIMIZATION APPLIED TO TRAFFIC FLOW PREDICTION ON SMART CITIES,78277,CIÊNCIA DA COMPUTAÇÃO
61000,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657421,8819313,OMNICONN: AN ARCHITECTURE FOR HETEROGENEOUS DEVICES INTEROPERABILITY ON INDUSTRIAL INTERNET OF THINGS,78277,CIÊNCIA DA COMPUTAÇÃO
61001,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657422,8623362,ON THE IMPACT OF THE OBJECTIVE FUNCTION ON IMBALANCED DATA USING CARTESIAN GENETIC PROGRAMMING NEUROEVOLUTIONARY APPROACHES,78277,CIÊNCIA DA COMPUTAÇÃO
61003,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657425,8622493,OPTIMISTIC FRAMEWORK: PROPOSTA DE ARQUITETURA PARA RESOLUÇÃO DE PROBLEMAS DE OTIMIZAÇÃO,78277,CIÊNCIA DA COMPUTAÇÃO
61004,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657426,8081391,POLYFLOW,78277,CIÊNCIA DA COMPUTAÇÃO
61005,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657427,8080294,PRAGMATIC INTEROPERABILITY IN IOT: A SYSTEMATIC MAPPING STUDY,78277,CIÊNCIA DA COMPUTAÇÃO
61006,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657429,8631696,PROJETO E IMPLEMENTAÇÃO DE UMA ARQUITETURA BASEADA EM JOGOS DIGITAIS PARA COLETA E AVALIAÇÃO DE FLUÊNCIA NA LEITURA INFANTIL,78277,CIÊNCIA DA COMPUTAÇÃO
61007,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657430,8365343,PROTOCOLO MAC DE CORREÇÃO DE PACOTES PARA SISTEMAS HÍBRIDOS PLC/WIRELESS,78277,CIÊNCIA DA COMPUTAÇÃO
61008,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657431,8077289,REALOCAÇÃO EM SISTEMAS DE COMPARTILHAMENTO DE VEÍCULOS EM UMA VIA,78277,CIÊNCIA DA COMPUTAÇÃO
61009,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657433,8632129,RECOMMENDING EXTERNAL DEVELOPERS TO SOFTWARE PROJECTS BASED ON HISTORICAL ANALYSIS OF PREVIOUS CONTRIBUTIONS,78277,CIÊNCIA DA COMPUTAÇÃO
61010,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657434,8728260,RESEARCH CHARACTERIZATION ON I/O IMPROVEMENTS OF STORAGE ENVIRONMENTS,78277,CIÊNCIA DA COMPUTAÇÃO
61011,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657446,8093403,SEMANTIC ENRICHMENT OF WEB DATA FOR THE PROVISION OF AN UNIFIED DATA REPOSITORY OF BRAZILIAN MISSING PERSONS,78277,CIÊNCIA DA COMPUTAÇÃO
61013,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657450,8079699,SUPPORTING THE COLLABORATIVE RESEARCH THROUGH SEMANTIC DATA INTEGRATION,78277,CIÊNCIA DA COMPUTAÇÃO
61014,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657451,8601374,TALK2ME: UMA ABORDAGEM COMPUTACIONAL PARA AUXILIAR NA IDENTIFICAÇÃO DE FALHAS NO PROCESSO DE ALFABETIZAÇÃO,78277,CIÊNCIA DA COMPUTAÇÃO
61015,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657454,8631829,TOWARDS CODE REVIEWER RECOMMENDATION: A SYSTEMATIC REVIEW AND MAPPING OF THE LITERATURE,78277,CIÊNCIA DA COMPUTAÇÃO
61016,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657455,8617657,TOWARDS COMMUNITY AND EXPERT DETECTION IN OPEN SOURCE GLOBAL DEVELOPMENT,78277,CIÊNCIA DA COMPUTAÇÃO
61018,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657459,8077071,UM MODELO SENSÍVEL A ADAPTAÇÃO PARA PREVISÃO DE QUALIDADE DE EXPERIÊNCIA EM VÍDEOS NA INTERNET,78277,CIÊNCIA DA COMPUTAÇÃO
61019,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657460,8492976,UM PANORAMA GERAL DAS CONTRIBUIÇÕES E DAS REDES DE COLABORAÇÃO DO SBIE,78277,CIÊNCIA DA COMPUTAÇÃO
61020,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657461,8077010,UM PROTOCOLO DE ROTEAMENTO DINÂMICO PARA REDES DE COMUNICAÇÃO POR LUZ VISÍVEL,78277,CIÊNCIA DA COMPUTAÇÃO
61021,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657462,8077212,UM SISTEMA MULTINÍVEL DE DISTRIBUIÇÃO DE IDENTIDADES EM NÉVOAS COMPUTACIONAIS,78277,CIÊNCIA DA COMPUTAÇÃO
61022,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657463,8077043,UMA PLATAFORMA DE REDE DEFINIDA POR SOFTWARE PARA AMBIENTES CONVERGENTES DE COMPUTAÇÃO PARALELA,78277,CIÊNCIA DA COMPUTAÇÃO
61023,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657464,8599279,USO DE ALINHADORES FORÇADOS PARA AVALIAÇÃO AUTOMÁTICA EM LARGA ESCALA DA FLUÊNCIA EM LEITURA,78277,CIÊNCIA DA COMPUTAÇÃO
61024,32005016034P8,CIÊNCIA DA COMPUTAÇÃO,UFJF,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,2019,25657465,8080734,USO DE PROVENIÊNCIA DE OBJETOS DE APRENDIZAGEM PARA IDENTIFICAÇÃO DO ESTILO PREFERENCIAL DE APRENDIZAGEM,78277,CIÊNCIA DA COMPUTAÇÃO
